feature_id,R187,R224,R229,R239,R252,R269,R279,R284,R300,R306,R308,R310,R314,R326,R333,R335,R338,R346,R363,R370,R373,R374,R375,R392,R396,R409,R411,R415,R424,R426,R186,R217,R218,R225,R233,R260,R266,R267,R288,R290,R297,R319,R353,R354,R369,R391,R416,R419,R428
A6NI28,1153.1925,811.768,NA,NA,461.156,510.831,NA,536.368,NA,NA,NA,548.323,293.459,476.788,123.373,822.952,871.503,384.845,530.2065,500.218,444.208,NA,NA,704.8315,NA,492.099,977.243,645.447,852.364,NA,892.296,NA,383.99,570.335,NA,729.34,218.157,242.65,318.367,NA,746.8635,NA,603.2515,527.1405,NA,526.557,458.0543333,209.819,NA
A6NIH7,27539.06667,31948.73333,25364.96667,28644.1,27363.43333,28494.3,22811.63333,23492,24736.73333,21178.93333,26451.5,28646.8,24009.6,26752.16667,29630.4,21564.6,22876.26667,24844.16667,32409.16667,28421.76667,24433.06667,23147.3,18250.16667,27783.6,10044.82333,24361.53333,26021.03333,27725.46667,21081.3,20607.9,28524.1,26007.73333,31234.23333,25812.93333,28181.36667,27661.36667,27210.76667,23944.66667,26810.86667,27369.83333,28022.26667,29265.83333,25682.76667,30428.6,26437.13333,28814.33333,25741.66667,23207.96667,25590.76667
A6NJ78,5892.943333,5409.87,5942.36,4195.7,5551.34,4488.136667,4343.61,4197.4,5329.356667,5017.466667,6310.856667,5636.675,3326.44,4430.1,5970.396667,4699.946667,4540.87,5209.603333,5387.52,4363.606667,5560.95,5215.343333,4436.146667,4650.44,3658.266667,6406.533333,5924.283333,6148.963333,4154.066667,4759.033333,5237.56,5316.066667,5198.976667,5634.123333,5434.673333,4283.783333,5797.29,5473.476667,6019.523333,6171.413333,4776.146667,8990.013333,12112.32333,6284.923333,5741.623333,6765.293333,6048.033333,5046.473333,4197.44
A6NK58,11432.7,10976.73333,9955.875,10937.56,11303.25,9772.865,15634.7,9907.66,8454.15,11967.73333,8284.46,11587.2,7637.66,13238,10284.98333,8819.785,11574.03333,10086.795,11961.92333,10187.44333,11548.43333,10156.82,9211.965,9023.19,13597.15,9715.96,8174.88,10225.825,7985.59,13057.7,10572.62,9897.74,12378.96667,6121.1,13158.25667,10327.655,6804.57,10244.95,11232.4,10093.5,9027.58,11307.3,16723.6,14168.3,10117.98,11765.98,10452.11333,8516.52,10408.07
A6NKD9,278.3295,247.4865,275.028,124.5956,NA,141.9795,303.783,288.6045,358.812,379.4645,181.2168667,23.0907,NA,127.48455,238.455,NA,219.3426667,340.904,185.805,NA,123.912,139.7285,NA,32.8375,526.772,302.1495,204.1736333,65.8455,59.9349,103.458,303.6415,147.533,257.784,73.4943,275.861,359.9706667,265.457,531.013,221.054,288.492,476.146,301.533,681.659,NA,NA,194.6497,150.15,177.116,426.364
A6NKW6,2528.243333,1757.91,5036.265,1855.443333,2892.733333,2912.34,NA,1726.965667,1036.381,2590.053333,1175.903667,2574.075,2228.386667,2934.136667,1938.743333,NA,2555.106667,1470.533333,6450.45,1302.462333,3974.613333,3578.61,6232.66,4837.88,7965.396667,1530.056333,4488.713333,3121.806667,NA,5596.136667,2081.593333,5069.006667,2325.876667,4530.316667,4858.49,2786.596667,3158.1,4497.493333,6734.396667,6244.026667,3137.076667,3933.06,7297.643333,8644.636667,5662.69,1469.248667,2047.521333,4797.13,2133.766667
A6NLJ0,10301.12333,15266,6092.986667,12526.7,9369.513333,9689.943333,9331.326667,12070.33333,21360.4,16240.93333,13987.43333,13244.4,19189.93333,20456.3,10033.16,8934.866667,21126.7,17215.76667,17094.7,10965.73,7913.636667,6094.376667,6608.15,16557.8,4448.73,7876.886667,19839.6,15701.1,10465.32,5182.836667,12812.13333,6390.48,15707.03333,12528.2,9355.183333,12908.13333,15920.93333,18089.9,11610.06667,13457.8,21779.83333,12299.57333,10771.38667,13264.96667,10550.44333,12981.66667,3920.55,9021.156667,14600.7
A6NM10,3887.593333,1095.8,NA,NA,1181.7325,791.637,21173.63333,1223.92,403.823,1458.053333,1303.68,1161.85,1514.135667,364.307,NA,1093.712667,592.7586667,NA,NA,NA,1122.211667,1216.396667,1414.0565,925.5176667,NA,NA,NA,2077.073333,1932.643333,NA,3378.266667,NA,4057.59,NA,1270.235,1234.435333,NA,NA,964.759,1263.42,6152.38,495.644,987.999,NA,4112.576667,NA,NA,NA,NA
A6NM28,NA,485.973,1681.62,623.4743333,617.7715,437.4823333,223.1415,290.812,NA,594.038,359.922,454.061,NA,592.571,529.651,163.741,953.834,469.928,204.63,298.8885,813.184,372.9685,433.446,602.607,NA,699.9156667,713.1236667,581.6613333,256.593,NA,324.37645,109.876,418.313,991.835,388.6085,624.665,727.943,442.012,582.5003333,397.8006667,314.329,NA,409.453,742.781,NA,559.233,421.722,812.8785,536.8665
A6NMZ7,26079.03333,14050.36667,9193.7,5674.333333,4054.8,40122.86667,11045.93667,17908.73333,11197.46667,6186.16,13711.36667,11359.4,9729.773333,11615.5,7018.223333,9667.793333,7153.466667,8997.066667,8934.573333,22309.53333,13365.56667,2721.2,9294.953333,33157.83333,10500.85667,14617.96667,14769.7,3420.476667,9137.2,6534.84,3402.78,4069.806667,4845.193333,5545.46,4969.733333,14423.63333,8220.286667,9168.09,7538.123333,10663.92333,10085.00667,9146.72,9624.52,5245.316667,17708.5,8654.63,7869.056667,7529.76,23679.63333
A6NN73,NA,NA,753.632,1325.47,1774.275,NA,NA,1033.59,NA,1403.7,NA,NA,NA,1711.04,NA,NA,681.988,1436.81,957.356,NA,NA,NA,NA,NA,NA,2377,NA,1078.01,NA,2450.21,998.501,1574.15,1163.4,NA,NA,NA,1655.27,NA,803.448,NA,NA,NA,1596.38,2749.585,NA,NA,NA,NA,NA
A6NNC1,1977.965,2345.7,1934.81,2647.103333,NA,3069.84,NA,2552.45,2473.26,2366.18,2830.3,NA,NA,724.005,3204.153333,NA,3699.2,1473.31,2542.64,NA,3526.28,NA,NA,1846.77,4652.06,3022.49,NA,2731.71,2746.36,NA,NA,NA,2632.705,NA,3596.97,2450.25,2796.58,NA,3420.473333,NA,NA,NA,4459.83,NA,NA,4214.04,NA,NA,2036.996667
A6QL63,4661.73,2485.01,4196.18,3673.696667,3538.84,3058.59,2406.64,4332.766667,3545.31,4434.896667,NA,3033.93,2233.99,3071.295,2732.54,NA,NA,5073.675,NA,950.04,2549.32,NA,2583.85,2786.2,NA,3069.7,3738.136667,NA,4068.39,4492.59,3090.89,3975.55,3820.2,NA,2770.856667,3715.67,3081.285,4360.325,3389.34,3526.16,4124.31,3056.62,5597.21,3479.5,9316.02,2979.8,4090.4,1175.32,2258.87
A6ZKI3,5461.07,4403.84,5811.17,6645.106667,7747.83,8612.93,4011.176667,5110.796667,4019.135,6264.573333,4609.986667,3636.315,5043.863333,4053.766667,9434.416667,5155.706667,8147.056667,8631.36,14026.86667,8050.746667,8595.54,6873.16,4235.64,10717.72,5448.91,8927.356667,14194.23333,11196.08333,7778.25,4016.103333,6555.863333,4521.673333,8184.336667,7703.383333,5209.05,11337.10333,7571.183333,10711.16,7126.55,4357.57,8146.743333,4977.3,6514.703333,6970.436667,12695.56667,6970.94,7359.063333,10470.30667,10540.45333
A7E2V4,7579.05,8342.82,6174.146667,7033.126667,8433.04,8374.79,6088.87,8126.6,10773.63667,9124.936667,8696.303333,8092.665,6123.263333,8593.963333,7491.19,7026.496667,8050.22,9252.226667,6222.315,6325.05,7435.143333,7198.926667,7776.256667,7706.696667,5436.626667,6544.576667,6950.356667,8230.69,7060.8,7934.27,6130.223333,10896.17333,7888.643333,9465.26,7209.013333,5119.333333,8181.003333,8576.41,7844.31,7580.27,7899.65,9888.676667,6107.52,7704.076667,5410.373333,7036.986667,6609.313333,6648.223333,5442.703333
A7KAX9,3693.02,2132.513333,2183.813667,2887.04,4364.595,1557.313667,4759.69,3368.32,3409.247,3444.91,3102.04,4349.435,3266.45,1387.090333,3518.72,4749.98,1993.615,3352.54,2756.293333,2065.655,1552.055,1912.885,2957.48,2393.72,NA,2019.573333,3013.35,2888.46,4170.423333,NA,2829.246667,2463.27,2872.643333,3244.6,1003.03,3192.1,2748.196667,1030.082,2206.681333,2009.47,3120.22,3190.97,3261.175,1428.711,2520.083333,3605.286667,4700.755,3611.319333,195.709
A7MBM2,1155.228,1137.352333,803.9866667,844.185,620.4585,1301.748667,1380.405,1064.203667,695.576,706.222,1135.59,1857.85,NA,1420.360333,1605.81,1646.3565,2244.456667,1012.093333,874.932,2000.37,1321.48,794.6023333,NA,NA,2106.32,1567.621667,1232.953667,1942.643333,1003.24,2864.425,896.446,1639.196667,782.6585,1493.19,1982.7,2237.99,1497.21,2097,1713.743333,1821.963333,1371.272667,1258.883,1881.81,1431.46,788.3876667,1061.259,2107.949667,1154.787333,1404.9545
A8CG34,11548.56667,12230.8,10522.04667,12647.26667,11011.28,12790.26667,11846.63667,11134.76667,13557.06667,13579.76667,12414.85,11235.91333,13221.93333,10459.49667,12357.16667,12400.16667,10300.72667,12115.83333,11254.32,11261.3,9517.586667,12193.63333,11393.49667,13171.6,6649.143333,12153.66667,10476.44667,11513.6,10264.06667,9432.66,12918.13333,11802.1,10494.91667,11525.1,10424.39667,9134.78,10934.91,10323.56667,11531.13333,12196.36667,11071.86667,11746.33333,8628.343333,12032.21333,12153.60333,12924.73333,12660.2,7575.543333,9476.443333
A8K2U0,8801.3,7477.02,9658.923333,10590.07333,9845.316667,6889.553333,9578.556667,8592.846667,6739.153333,9734.996667,6383.483333,13933.25,13073.19,9613.25,5975.113333,6964.743333,6887.67,6889.433333,9519.895,7887.066667,7780.416667,6178.94,8754.476667,6854.733333,13369.63333,7074.856667,7242.17,7711.84,6097.82,8452.446667,16874.5,12533.96667,10221.75667,10240.84333,11478.76667,9258.823333,9045.73,6942.593333,15007.13333,14612.24667,8148.56,13691.64,24771.03333,12117.84,6914.25,7312.67,7414.61,9280.486667,7391.885
A8K855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.55,NA,NA,NA,NA,NA,NA,2912.92,NA,2431.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268.3,NA,NA,NA,NA,NA,3317.29,NA,NA
A8MPS7,568.282,NA,NA,NA,248.683,407.683,NA,NA,1153.49,NA,804.918,NA,NA,NA,NA,NA,NA,NA,483.328,575.861,NA,NA,NA,707.018,NA,439.331,NA,651.011,NA,NA,NA,NA,610.856,NA,491.323,NA,512.114,NA,524.029,1305.05,518.933,330.108,NA,790.679,NA,NA,492.391,NA,NA
A8MSI8,2371.79,2755.74,NA,3567.605,4215.775,2636.79,2670.71,2709.29,3520.805,3773.99,3571.8,3621.14,4084.23,3801.2,4953.095,2925.65,3079.845,4555.155,4323.75,7738.8,5099.55,3869.04,NA,3572.453333,NA,4129.81,2990.36,3630.35,3125.95,4705.773333,3347.11,7214.82,5498.41,4226.82,2774.5,3962.71,4138.603333,3113.79,2641.383333,5058.675,4899.456667,4600.025,6015.003333,9050.92,4140.52,6076.713333,2366.505,5572.033333,5472.26
A8MTT3,2790.41,NA,4730.89,4849.24,3926.385,7334.57,2487.74,5511.41,6952.75,NA,NA,NA,NA,5652.47,5263.086667,4722.79,6952.595,4391.4,6555.063333,2684.85,5907.436667,6266.32,NA,6594.32,NA,5063.326667,5151.4,7065.495,8479.23,7059.7,NA,7533.22,NA,NA,4026.78,7616.23,11014.245,7594.426667,NA,NA,8046.51,7064.09,6436.36,7387.34,3117.88,12559.8,7592.116667,NA,7694.915
A8MVW0,1608.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.03,NA,NA,514.159,NA,NA,1851.87,1528.86,NA,NA,NA,NA,NA,839.406,NA,NA,1426.46,NA,1843.62,NA,NA,1447.3,NA,NA,NA,NA,NA,NA,NA,NA,1613.5,NA,NA,NA,NA,1381.18,NA,NA,2405.97
A8MWD9,74754.66667,88200.06667,63303.16667,103644.7333,103972.7,133916,89505.36667,89716.5,95281.8,111404.4,69098.23333,79093.35,84512.03333,85928.63333,116048.3333,98202.73333,102126.4333,103575.8,108863.3333,87721.56667,114902.3333,81979.5,66770.3,122228.6667,65434.86667,92013.26667,97669,117125.3333,138475.3333,98821.16667,54563.4,82347.13333,77286.26667,99939.4,82767.33333,104326.0667,113333.3333,120478.3333,69406.93333,81721.6,112428.8,69301.2,91409.63333,111582.0667,73083.93333,120647,120671.6667,89754.7,86049
A8MWY0,1380.83,1909.15,2138.425,1178.66,NA,NA,4795.77,2270.83,2841.68,NA,NA,NA,4162.44,NA,NA,1929.983333,NA,1376.29,4037.97,1648.27,2184.31,NA,NA,2631.57,4145.56,NA,4066.89,1270.14,3922.92,2117.89,NA,NA,NA,NA,NA,NA,NA,4357.15,1755.71,NA,1666.335,1727,1801.16,NA,1413.2,2903.26,1553.26,2584.88,3210.55
A8MXV4,27969.9,20981.4,19271.3,20495.8,24697.13333,22887.2,24990.96667,17007.43333,18163.56667,21674,20471.76667,29158.63333,16768.46667,23419.2,21935.8,19345.16667,21415.76667,20696.66667,21060.4,23044.83333,18183.63333,12711.43333,24272.93333,21031.36667,20551.2,18559.53333,21042.23333,22079.56667,18592.3,17141.4,17529.63333,25076.83333,23317.8,18434.46667,17791.4,18769.9,18917.43333,15369.16667,20789.66667,16420.46667,20555.7,30619.56667,30915.46667,27592.8,17728.33333,18906,24202.63333,24353.56667,9779.073333
A9UHW6,2175.21,2652.096667,2152.86,3190.44,2708.44,2634.36,2113.503333,3260.42,2444.58,1858.384667,2899.513333,2013.555,2721.22,2563.59,2551.793333,3844.403333,1434.64,2359.42,2044.163333,2349.116667,2181.803333,2475.383333,2321.036667,2079.926667,351.003,2391.216667,1863.263333,2225.98,2405.293333,1312.2545,1851.93,2923.886667,1735.915,2953.863333,3052.6,3263.41,1967.096667,2645.24,2616.18,2599.936667,2111.45,2035.723333,1718.84,1971.74,1958.86,1603.79,2035.777,1852.016667,2099.017667
B2RUZ4,3087.883333,3804.42,4014.523333,6392.313333,7360.023333,5345.373333,3157.75,5024.493333,4118.886667,5236.21,4450.653333,4277.87,6083.726667,5139.253333,6716.48,3890.216667,4865.816667,4277.213333,7077.133333,3317.046667,4323.236667,6634.283333,4683.673333,5354.353333,2859.223333,6364.456667,5224.04,5230.18,5464.51,5299.823333,3429.67,4359.19,3978.546667,5890.28,4255.53,6551.646667,4979.233333,5187.076667,5233.336667,4637.74,8256.626667,3646.246667,7319.556667,4887.31,6131.196667,9291.213333,8482.81,6232.26,5227.586667
B3EWF7,10039.6,NA,9380.365,8307.665,7869.87,12428.8,NA,9360.19,13883.2,5847.05,9513.923333,NA,10654.6,8104.45,7105.203333,5798.485,9080.855,6604.285,9560.26,11994,7141.115,9102.353333,9420.95,5173.09,7453.76,9089.41,9588.19,9796.105,8094.645,7437.88,8065.75,NA,10624.425,10545.3,13172.7,9623.32,6221.76,8369.66,6762.683333,8109.35,7821.783333,7973.745,10665,14591.1,10765.045,8365.726667,8045.805,5836.4,9506.605
B7ZAP0,3463.363333,2893.69,2709.8,2911.573333,3698.46,3575.876667,3872.75,2968.44,3701.696667,2286.56,3375.436667,2610.795,3916.386667,4317.26,2880.94,5139.256667,2795.153333,3367.036667,2962.59,3849.703333,3556.913333,3336.263333,3625.2,4423.933333,1946.278667,4750.37,3633.076667,3503.646667,3443.943333,3509.406667,4165.25,2622.826667,2856.4,2447.196667,2974.22,4133.453333,2986.19,2402.295,3074.473333,2999.683333,3743.12,2513.823333,3251.84,2869.193333,3177.29,2346.613333,3705.426667,3196.6,5482.8
B7ZAQ6,7728.136667,6806.436667,6194.343333,6219.793333,6259.203333,7304,8835.12,6185.37,8072.27,5962.146667,5862.263333,7732.985,5544.79,7063.086667,4827.91,7274.77,6359.516667,6919.05,5918.813333,6658.756667,7394.433333,6397.176667,6935.016667,7200.2,7494.74,6102.136667,6021.03,5456.94,6864.126667,9488.55,7541.253333,6543.353333,7243.966667,6673.853333,6105.05,5653.743333,6751.383333,5987.423333,6586.466667,6434.936667,6170.756667,6885.093333,7793.59,6792.146667,7019.526667,6672.66,6445.806667,5047.846667,5476.016667
C4AMC7,18337.86667,21709.5,23120.33333,24722.13333,25148.13333,21053.63333,14371.96667,23267.4,21927.16667,20634.96667,24390.3,32951.36667,19750.53333,25082.13333,22908.13333,17787.83333,16729.76667,20172.1,25328.4,23026.26667,17547.7,19792.9,21218.4,20439.46667,12440.83333,23491.53333,22513.66667,22177.96667,21557.93333,17155.13333,24709.23333,21750,27032.5,20580.53333,26048.33333,23816.36667,24773.83333,24773.03333,25926.5,23484.23333,23848.3,22506.46667,18046.06667,26279.9,23928.5,22149.76667,22681.86667,28545.06667,23109.23333
C9J069,4418.87,5890.51,5316.696667,6646.083333,6476.963333,5099.716667,7161.565,5053.386667,6735.876667,6925.68,5809.545,5976.705,7261.99,6046.166667,5690.536667,NA,7163.09,5673.29,5748.393333,7582.003333,5503.906667,5446.183333,6656.435,6255.656667,5299.17,5607.806667,6868.423333,5301.126667,5003.236667,6477.16,6830.846667,5610.39,6641.873333,6294.553333,5866.113333,3979.84,5947.676667,5944.336667,5114.996667,6032.883333,4081.13,5972.73,8254.89,6796.673333,5797.51,5598.533333,6007.373333,5966.49,5376.86
C9JI98,3470.19,2651.31,4656.033333,2849.085,3015.44,5219.54,6139.175,2775.383333,2719.93,1716.726667,4374.693333,4693.54,NA,3088.27,2711.06,6082.603333,2298.19,2897.84,2880.905,4271.753333,4002.113333,3645.14,7385.41,4375.205,NA,2875.59,2567.175,2834.463333,3640.503333,3409.57,5485.373333,8908.01,1891.77,2930.15,4508.103333,4448.466667,NA,4267.515,1807.03,2083.235,2956.41,3301.19,NA,1917.64,3160.545,4182.333333,4062.346667,2017.63,3616.013333
C9JLW8,NA,NA,NA,NA,2170.1,6054.29,NA,NA,NA,NA,NA,NA,NA,NA,3102.07,NA,1791.93,4147.87,1918.63,NA,3388.545,NA,NA,4162.33,NA,1955.57,NA,NA,3179.543333,2380.93,3305.59,NA,4915.92,NA,NA,2142.72,3473.56,1750.21,NA,NA,2395.66,NA,NA,NA,NA,4840.116667,2195.885,1588.11,3236.4
E5RJM6,1418.54,2393.606667,1508.56,1830.69,2232.575,3143.446667,1882.25,2404.304,1266.03,2077.25,2557.056667,2271.955,2055.13,2254.353333,1696.163333,1346.48,2990.12,2270.483333,2057.96,2228.106667,828.272,2193.875,2307.76,1540.755,3244.533333,1713.86,1060.840667,1613.675,1542.2815,4160.583333,1911.285,1665.34,2628.21,2217.965,2718.346667,3401.09,2015.48,2452.66,1563.15,1842.315,1689.11,2497.516667,2304.903333,2637.036667,1815.56,2488.445,2889.976667,1411.2685,1282.47
E9PAV3,63150.33333,49407.33333,45169.23333,56598.1,41849.9,49812.33333,60083.03333,51884.2,59238.66667,50378.23333,58810.56667,44717.73333,41770.36667,51559.9,51497.93333,52929.13333,33304.2,46097.83333,53424.9,49162.63333,50522.93333,50777.63333,43196.56667,52890.83333,10165.15667,48101.3,44514.6,49084.93333,49783.9,32154.2,48044.43333,49403.93333,52942.5,49859.66667,45491.6,52197.9,48631.03333,48360.06667,53946.6,59623.26667,52409.16667,48379.2,33609.03333,48477.86667,46420.63333,48718.7,43665.26667,46516.13333,44966.36667
E9PRG8,10014.14667,9415.73,9609.09,10407.83667,6874.08,8456.66,9925.66,8150.06,9034.006667,8299.093333,7109.01,5358.44,7759.626667,8432.023333,7735.696667,8017.453333,4488.07,6743.833333,8975.22,8434.44,6290.093333,7054.443333,4779.803333,7321.81,3047.2,8059.77,8141.33,7113.786667,10367.65,4226.423333,7999.963333,6776.26,8093.84,8857.95,9386.26,8660.796667,9419.383333,9928.96,6738.68,8966.163333,8412.666667,5993.09,6434.966667,7846.836667,6733.333333,7601.26,6951.836667,6347.92,8588.51
L0R6Q1,13369.7,17291.1,12678.16667,22282.6,27292.76667,24634.7,17210.66667,18713.86667,15644.86667,19255.86667,16583.53333,13105.9,20280.36667,17538.2,19489.16667,19635.93333,26206.56667,26654.5,30215.2,20055.7,24655.93333,17291.06667,11896.27,31490.33333,29504.06667,20791.7,22995.16667,21116.33333,30182.63333,50581,11585.1,18290.76667,19102.43333,24054.46667,19651.9,30803.36667,30065.5,25820.33333,18452.16667,14663.53333,28043.43333,23277.83333,46983.5,36018.06667,20071.33333,32786.9,31165.36667,43257.3,39296.36667
L0R819,NA,1125.5585,1543.08,1786.874333,1941.901333,2713.95,NA,NA,2297.84,2123.153333,NA,232.172,NA,1701.3,1331.951,1302.38,NA,1447.1,1294.97,876.519,1987.723333,984.8825,1150.6855,2146.333333,NA,1293.995667,1420.035,1296.285,1425.453333,1485.17,735.175,816.35,NA,1724.79,NA,1557.52,1157.1445,1495.1,631.1185,1874.22,1344.226667,NA,NA,1187.353,2157.7,2488.34,1743.746667,1168.385,2271.11
L0R8F8,3587.12,1783.05,1468.55,4480.923333,2904.03,3179.983333,4551.72,4187.036667,5399.075,4990.316667,3489.226667,4299.66,4558.676667,3087.896667,3289.223333,2198.29,2659.87,3754.215,3605.91,3878.12,2980.936667,3900.256667,4386.06,2667.01,NA,2578.736667,2214.125,3318.736667,3426.48,4129.843333,2228.14,4696.23,4135.38,3460.93,2090.326667,3116.963333,2987.186667,2981.795,3657.21,8049.253333,4089.393333,3877.033333,2925.91,3247.686667,2247.53,4522.543333,2509.746667,3565.975,3234.335
O00115,9307.28,8612.32,8818.936667,9375.615,8486.75,10924.10333,10331.985,9438.04,7546.145,7699.585,8652.38,10148.915,9639.86,8114.285,12252.4,9049.925,8236.97,9074.59,13373.2,4270.2,11449.555,8159.213333,7561.47,9990.25,7065.41,9923.995,8522,11136.42,9516.593333,9259.61,10738.05,10389.48,10542.3,7773.64,10670.95,11175.52333,9945.356667,11059.58,8087.84,8793.475,9903.31,7037.165,9265.57,11547.79,8472.845,11373.4,10216.02333,10015.58,9449.705
O00116,17083.46667,22944.96667,16975.03333,21748.86667,21831.43333,17998.7,17994.26667,18514.73333,16167.06667,16845.4,13895.03333,15848.25,16569.73333,16644,19118.93333,29487.3,11892.72667,18923.8,15923.63333,14416.26667,17484.26667,19474.36667,24848.63333,12560.04333,11917.06667,21278.56667,20054.56667,14702.46667,18812.9,15739,16769.06667,22043.83333,14478.86667,19950.23333,16669.26667,22038.1,15923.46667,15841.26667,16819.23333,21046.96667,14177.23333,19440.03333,19877.33333,15851.93333,15766.56667,15868.66667,18403.06667,16046.43333,11521.3
O00124,239.5515,NA,NA,293.1741,NA,NA,153.194,283.327,126.4066667,108.0698,35.8952,256.931,183.766,212.0745,139.203,81.12215,171.109,NA,NA,135.833,445.303,39.5961,541.606,362.8325,NA,251.016,264.749,128.153,350.6225,NA,202.739,167.9195,70.9839,292.182,88.9977,259.683,224.144,269.426,57.42975,176.759,183.195,273.814,NA,NA,NA,NA,95.9817,70.9337,67.7938
O00139,17385.03333,19804.26667,16339.06667,15250.06667,18761.16667,17717.73333,14655.4,17832.43333,17528.76667,17059.03333,19014,18995.3,19678.73333,17182.36667,17947.7,19878.7,18150.33333,18110.06667,18405.73333,18086.83333,16153,17332.03333,17043.93333,15774,13403.96667,16568.03333,19172.23333,15921.33333,16258.46667,16722.8,18190.46667,15889.1,16885.26667,18164.1,16265.2,15332.03333,18494.66667,17204.96667,17102.3,16331.43333,16015.53333,17642.8,19181.53333,16771.03333,16323.33333,17344.23333,16345.6,18561.86667,16519.16667
